Item Id,Item URI,Title,Subject,Description,Dublin Core:Creator,Source,Dublin Core:Publisher,Dublin Core:Date,Dublin Core:Contributor,Dublin Core:Rights,Relation,Dublin Core:Format,Dublin Core:Language,Dublin Core:Type,Dublin Core:Identifier,Dublin Core:Coverage,Item Type Metadata:Text,Item Type Metadata:Transcription,Item Type Metadata:Local URL,Item Type Metadata:Original Format,Item Type Metadata:Physical Dimensions,Item Type Metadata:From,Item Type Metadata:To,Item Type Metadata:Number of Attachments,Item Type Metadata:URL,Item Type Metadata:Birth Date,Item Type Metadata:Birthplace,Item Type Metadata:Death Date,Item Type Metadata:Biographical Text,Item Type Metadata:Bibliography,Item Type Metadata:Journal Entry,Item Type Metadata:Footnotes,Item Type Metadata:Location,PDF Text:Text,tags,file,itemType,collection,public,featured
22867,https://georgeeliotarchive.org/items/show/22867,"Lydgate, Sir Godwin",Character Name,"Uncle of Tertius Lydgate, who refuses to help his nephew when he is in need of money.",,Middlemarch,,,,,"Lydgate, Sir Godwin",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22866,https://georgeeliotarchive.org/items/show/22866,"Lydgate, Charles",Character Name,Tertius Lydgate's uncle.,,Middlemarch,,,,,"Lydgate, Charles",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22865,https://georgeeliotarchive.org/items/show/22865,"Lydgate, Captain",Character Name,"Sir Godwin's third son; a fop and a critic of feminine charms, whose admiration greatly pleases Rosamond and leads her to disobey her husband and so lose her baby.",,Middlemarch,,,,,"Lydgate, Captain",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22789,https://georgeeliotarchive.org/items/show/22789,"Liret, Monsieur",Character Name,"Vaudois clergyman in Lausanne, who gave conference on the history of the Waldenses.",,Middlemarch,,,,,"Liret, Monsieur",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22762,https://georgeeliotarchive.org/items/show/22762,"Lemon, Mrs.",Character Name,"Mistress of the school where Rosamond Vincy was educated. ""The chief school in the county, hwer the teaching included all that was demanded in the accomplished female--even to extras, such as the getting in and out of a carriage.""",,Middlemarch,,,,,"Lemon, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22751,https://georgeeliotarchive.org/items/show/22751,"Laure, Madame",Character Name,"Lydgate's first love, a beautiful French actress. Having tired of her husband, whom she was supposed to stab in a play, she turned the play into reality and killed him, and later told Lydgate that she did not like husbands.",,Middlemarch,,,,,"Laure, Madame",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22742,https://georgeeliotarchive.org/items/show/22742,"Larcher, Edwin, Esq.",Character Name,"A prosperous carrier, who has a sale when he moves. It is at this sale that Will Ladislaw is recognized by Raffles.",,Middlemarch,,,,,"Larcher, Edwin, Esq.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22741,https://georgeeliotarchive.org/items/show/22741,"Larcher, Mr. Caius",Character Name,A young dandy of Middlemarch whom Rosamond Vincy looks down on.,,Middlemarch,,,,,"Larcher, Mr. Caius",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22740,https://georgeeliotarchive.org/items/show/22740,"Larcher, Mrs.",Character Name,The carrier's wife.,,Middlemarch,,,,,"Larcher, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22717,https://georgeeliotarchive.org/items/show/22717,"Lamb, Leonard, B.A.",Character Name,"An acquaintance of Mr. Raffles, called Ba-Lamb.",,Middlemarch,,,,,"Lamb, Leonard, B.A.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22712,https://georgeeliotarchive.org/items/show/22712,"Ladislaw, Will",Character Name,"Mr. Casaubon's second cousin; a generous, gay, and rather irresponsible young man with Bohemian tendencies. ""Will Ladislaw's smile was delightful, unless you were angry with him beforehand; it was a gush of inward light illuminating the transparent skin as well as the eyes, and playing about every curve and line as if some Ariel were touching them with a new charm, and banishing forever the traces of moodiness . . . The first impression on seeing Will was one of sunny brightness, which added to the uncertainty of his changing expression. Surely, his very features changed their form; his jaw looked sometimes large and sometimes small; and the little ripple in his nose was a preparation for metamorphosis. When he turned his head quickly his hair seemed to shake out light, and some persons thought they saw decided genius in this coruscation."" His grandmother, Mr. Casaubon's aunt, had been disinherited because she made a mesalliance, by marrying a poor Pole, and Mr. Casaubon, who feels an inherited responsibility for this, had educated Will. With artistic tastes, some ability as a writer, and a disregard for worldly considerations he has some difficulty in choosing a profession. When he meets Dorothea as Mr. Casaubon's wife he first becomes interested in her, and then grows to love her with constancy and devotion, and for the sake of being near her settles in Middlemarch as editor of Mr. Brooke's paper. His sense of honour causes him to refuse Mr. Bulstrode's offer of money, dishonestly gained, which should have been his mother's. When Dorothea, after a short widowhood, gives up position and fortune to marry him, he enters public life, without promise of marked success. It has been suggested that some traits in the character of Will Ladislaw were drawn, perhaps unconsciously, from George Henry Lewes, who, also, was a man of versatile talent and lively manner. Some critics, however, do not recognize Lewes as the original. Those who consider Lewes as the prototype find one of their arguments in the author's very evident fondness for the character of Ladislaw. (See Bonnell, Charlotte Bronte, George Eliot, Jane Austen, p. 240 ; Deakin, Early Life of George Eliot, p. 89: Parkinson, Scenes from the George Eliot Country, p. 140.)",,Middlemarch,,,,,"Ladislaw, Will",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22671,https://georgeeliotarchive.org/items/show/22671,"Kell, Mrs.",Character Name,Housekeeper at Tipton Grange.,,Middlemarch,,,,,"Kell, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22670,https://georgeeliotarchive.org/items/show/22670,"Keck, Mr.",Character Name,"Editor of the ""Middlemarch Trumpet"".",,Middlemarch,,,,,"Keck, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22665,https://georgeeliotarchive.org/items/show/22665,"Julia, Aunt",Character Name,"Mr. Casaubon's aunt, who had made a runaway match and been disinherited; Will Ladislaw's grandmother.",,Middlemarch,,,,,"Julia, Aunt",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22656,https://georgeeliotarchive.org/items/show/22656,"Jonas, Mr.",Character Name,Dyer.,,Middlemarch,,,,,"Jonas, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22647,https://georgeeliotarchive.org/items/show/22647,"Job, Old",Character Name,A man who speaks in dialect.,,Middlemarch,,,,,"Job, Old",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22591,https://georgeeliotarchive.org/items/show/22591,"Horrock, Mr.",Character Name,"""The vet,"" a non-committal man of neutral expression in whose company Fred Vincy goes to Houndsley horse-fair. ""Costume, at a glance, gave him a thrilling association with horses (enough to specify the hat-brim which took the slightest upward angle just to escape the suspicion of bending downward), and nature had given him a face which by dint of Mongolian eyes, and a nose, mouth, and chin seeming to follow his hat brim in a moderate inclination upward, gave the effect of a subdued unchangeable skeptical smile.""",,Middlemarch,,,,,"Horrock, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22588,https://georgeeliotarchive.org/items/show/22588,"Hopkins, Mr.",Character Name,Draper in Middlemarch.,,Middlemarch,,,,,"Hopkins, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22534,https://georgeeliotarchive.org/items/show/22534,"Hawley, young",Character Name,A law student who is an accomplished billiard player.,,Middlemarch,,,,,"Hawley, Young",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22533,https://georgeeliotarchive.org/items/show/22533,"Hawley, Mr. Frank",Character Name,"Lawyer and town clerk in Middlemarch, notorious for his bad language. He is one of Mr. Bulstrode's chief opponents.",,Middlemarch,,,,,"Hawley, Mr. Frank",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22532,https://georgeeliotarchive.org/items/show/22532,"Hawley, Arabella",Character Name,A young lady who had gone into a consumption.,,Middlemarch,,,,,"Hawley, Arabella",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22520,https://georgeeliotarchive.org/items/show/22520,"Harfager, Clara",Character Name,"A girl with some money, ""whose friends don't know what to do for her.""",,Middlemarch,,,,,"Harfager, Clara",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22519,https://georgeeliotarchive.org/items/show/22519,"Hanmer, Mr.",Character Name,Engineer to whom Alfred Garth is to be apprenticed.,,Middlemarch,,,,,"Hanmer, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22508,https://georgeeliotarchive.org/items/show/22508,"Hackbutt, Fanny",Character Name,One of Mrs. Garth's pupils.,,Middlemarch,,,,,"Hackbutt, Fanny",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22507,https://georgeeliotarchive.org/items/show/22507,"Hackbutt, Mrs.",Character Name,"The tanner's wife, who thinks that Mrs. Bulstrode should part from her husband.",,Middlemarch,,,,,"Hackbutt, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22506,https://georgeeliotarchive.org/items/show/22506,"Hackbutt, Mr.",Character Name,"A rich tanner of fluent speech, a leading citizen of Middlemarch.",,Middlemarch,,,,,"Hackbutt, Mr.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22485,https://georgeeliotarchive.org/items/show/22485,"Grinsell, Lord",Character Name,An acquaintance of the Dowager Lady Chettam.,,Middlemarch,,,,,"Grinsell, Lord",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22483,https://georgeeliotarchive.org/items/show/22483,"Griffin, and Wife",Character Name,Parishioners of Mr. Tyke's.,,Middlemarch,,,,,"Griffin, and Wife",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22440,https://georgeeliotarchive.org/items/show/22440,"Goby, Mrs.",Character Name,"A patient that Dr. Lydgate ""had wanted to cut up"".",,Middlemarch,,,,,"Goby, Mrs.",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22397,https://georgeeliotarchive.org/items/show/22397,"Garth, Mrs. Susan",Character Name,"Caleb's wife; a good, unworldly woman with much force and some oddities of character. ""Mrs. Garth never committed herself by over-hasty speech; having, as she said, borne the yoke in her youth, and learned self-control. She had that rare sense which discerns what is unalterable, and submits to it without murmuring. Adoring her husband's virtues, she had very early made up her mind to his incapacity of minding his own interests, and had met the consequences cheerfully. She had been magnanimous enough to renounce all pride in tea-pots or children's frilling. . . . She had sometimes taken pupils in a peripatetic fashion, making them follow her about in the kitchen with their book or slate."" Devoted entirely to her family, she is anxious to have her husband's good qualities and solid work appreciated at their full value and to give the children as good an education as possible, training them herself while they are small, and scheming and planning for their further education. Although she has always regarded Fred Vincy with a motherly feeling, she is disappointed when her daughter Mary accepts him as a husband when she might have married Mr. Farebrother.",,Middlemarch,,,,,"Garth, Mrs. Susan",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22396,https://georgeeliotarchive.org/items/show/22396,"Garth, Mary",Character Name,"Elder daughter of Mr. and Mrs. Garth; an attractive girl with plain features, a clever tongue, a sense of humour, and a warm heart. ""Mary Garth ... had the aspect of an ordinary sinner: she was brown; her curly dark hair was rough and stubborn; her stature was low: and it would not be true to declare in satisfactory antithesis, that she had all the virtues . . . Advancing womanhood had tempered her plainness, which was of a good human sort, such as the mothers of our race have very commonly worn in all latitudes under a more or less becoming headgear. Rembrandt would have painted her with pleasure, and would have made her broad features look out of the canvas with intelligent honesty. For honesty, truth-telling fairness, was Mary's reigning virtue: she neither tried to create illusions, nor indulged in them for her own behoof, and when she was in a good mood she had humour enough in her to laugh at herself."" ""She had a broad face and square brow, well-marked eyebrows and curly dark hair, a certain expression of amusement in her glance which her mouth keeps the secret of, and for the rest, features entirely insignificant.... If you made her smile, she would show you perfect little teeth; if you made her angry, she would not raise her voice, but would probably say one of the bitterest things you have ever tested the flavour of; if you did her a kindness, she would never forget it.""  As children, she and Fred Vincy had been sweethearts, and no one else ever replaces him in her affections, although she shows much scorn for his imperfections, and steadily opposes his plan of taking orders, for which she thinks he is not suited. While she has great admiration for Mr. Farebrother, who is in love with her, she remains faithful to Fred and marries him after saying, ""I should never like scolding any one else so well, and that is a point to be thought of in a husband.""",,Middlemarch,,,,,"Garth, Mary",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22395,https://georgeeliotarchive.org/items/show/22395,"Garth, Letty",Character Name,Mary's little sister.,,Middlemarch,,,,,"Garth, Letty",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22394,https://georgeeliotarchive.org/items/show/22394,"Garth, Jim",Character Name,Young son of Mr. and Mrs. Garth.,,Middlemarch,,,,,"Garth, Jim",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22393,https://georgeeliotarchive.org/items/show/22393,"Garth, Christy",Character Name,"Eldest son of Mr. and Mrs. Garth, who has taken to books instead of business. ""Christy, who held it the most desirable thing in the world to be a tutor, to study all literatures and be a regenerate Porson… a square-browed, broad-shouldered masculine edition of his mother... was always as simple as possible.""",,Middlemarch,,,,,"Garth, Christy",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
22392,https://georgeeliotarchive.org/items/show/22392,"Garth, Caleb",Character Name,"Land agest and builder; a man with a storng sense of honour and an enthusiastic interest in his work. ""A large amount of painful experience had not sufficed to make Cable Garth cautious about his own affairs, or distrustful of his fellow-men when they had not proved themselves un trustworthy. ... He was one of those rare men who are rigid to themselves and indulgent to others. He had a certain shame about his neighbour's errors, and never spoke of them willingly."" ""His virtual divinities were good, practical schemes, accurate work, and the faithful completion of undertakings: his prince of darkness was a slack workman. ... In fact, he had a reverential soul with a strong, practical intelligence. But he could not manage finance: he knew values well, but he had no keenness of imagination for monetary results in the shape of profit and loss: and having ascertained this to his cost, he determined to give up all forms of his beloved 'business' which required that talent. He . . . was one of those precious men within his own district whom everybody would choose to work for them, because he did his work well, charged very little, and often declined to charge at all. It is no wonder, then, that the Garths were poor, and 'lived in a small way However, they did not mind it."" ""With regard to a large number of matters about which other men are decided or obstinate, he was the most easily manageable man in the world. He never knew what meat he would choose; and if Susan had said that they ought to live in a fourroomed cottage, in order to save, he would have said, 'Let us go,' without inquiring into details. But where Caleb's feeling and judgment strongly pronounced, he was a ruler; and in spite of his mildness and timidity in reproving, every one about him knew that on the exceptional occasion, when he chose, he was absolute.""  He had failed in the building business but had eventually paid his creditors in full. He has faith in Fred Vincy, and when Fred disappoints his own family by deciding not to enter the Church, he takes him into his office as his assistant, at the cost of additional work for himself, and gives him help that enables him to marry his daughter Mary. He accepts a good position from Mr. Bulstrode, but when he learns of Mr. Bulstrode's dishonest career, his uncompromising honesty forces him to give this up. It is generally agreed that many of Caleb Garth's marked characteristics —his occupation as builder and land agent, his uncompromising uprightness, delight in his work, love of the soil, perhaps even his domestic submissiveness — were drawn from Robert Evans, George Eliot's father, although the character is not an exact portrait of the original. (See Cooke, George Eliot, pp. 4-5; Cross, George Eliot's Life, vol. 1, p. 2; Dictionary of National Biography, article Cross, Mary Ann.)",,Middlemarch,,,,,"Garth, Caleb",,,,,,,,,,,,,,,,,,,,,,,,,,Text,Encyclopedia of Places and Characters,0,0
