"Item Id","Item URI","Dublin Core:Title","Dublin Core:Subject","Dublin Core:Description","Dublin Core:Creator","Dublin Core:Source","Dublin Core:Publisher","Dublin Core:Date","Dublin Core:Contributor","Dublin Core:Rights","Dublin Core:Relation","Dublin Core:Format","Dublin Core:Language","Dublin Core:Type","Dublin Core:Identifier","Dublin Core:Coverage","Item Type Metadata:Text","Item Type Metadata:Transcription","Item Type Metadata:Local URL","Item Type Metadata:Original Format","Item Type Metadata:Physical Dimensions","Item Type Metadata:From","Item Type Metadata:To","Item Type Metadata:Number of Attachments","Item Type Metadata:URL","Item Type Metadata:Birth Date","Item Type Metadata:Birthplace","Item Type Metadata:Death Date","Item Type Metadata:Biographical Text","Item Type Metadata:Bibliography","Item Type Metadata:Journal Entry","Item Type Metadata:Footnotes","Item Type Metadata:Location","PDF Text:Text",tags,file,itemType,collection,public,featured
29855,https://georgeeliotarchive.org/items/show/29855,"Farebrother^^ Reverend Camden","Character Name","Vicar of St. Botolph's^^ Middlemarch; a generous^^ honourable man with a gift for good preaching^^ and a liking for natural science. ""It went along with other points of conduct in Mr. Farebrother which were exceptionally fine^^ and made his character resemble those southern landscapes which seem divided between natural grandeur and social slovenliness. Very few men could have been as filial and chivalrous as he was to the mother^^ aunt^^ and sister^^ whose dependence on him had in many ways shaped his life rather uneasily for himself... Then^^ his preaching was ingenious and pithy^^ like the preaching of the English Church in its robust age^^ and his sermons were delivered without book. People outside his pariah went to hear him; and since to fill the church was always the most difficult part of a clergyman's function^^ here was another ground for a careless sense of superiority. Besides^^ he was a likeable man; sweet- tempered^^ ready- witted^^ frank^^ without grins of supprellled bitterness or other conversational
flavours which make half of us an affliction to our friends."" On an insufficient income he has to aupport hie mother^^ aunt^^ and sister^^ and so is led into card-playing for money. For the same reason he would like to obtain the salaried chaplaincy of Bulstrode's new hospital^^ but from a sense of delicacy refrains from asking Lydgate^^ who has the deciding vote^^ to aid his candidacy against Bulstrode's candidate^^ Mr. Tyke. He is in love with Mary Garth^^ but renounces his own hopes in that direction in order to help Fred Vincy win Mary. Through Lydgate Mrs. Casaubon becomes interested in him and gives him the desirable Lowick living.",,<em>Middlemarch</em>,,,,,"Farebrother^^ Reverend Camden",,,Text,https://georgeeliotarchive.org/items/show/22274,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29854,https://georgeeliotarchive.org/items/show/29854,"Farebrother^^ Miss Winifred","Character Name","The vicar's elder sister^^ ""well-looking like himself^^ but nipped and subdued^^ as si9ngle women are apt to be who spend their lives in uninterrupted subjection to their elders.""",,<em>Middlemarch</em>,,,,,"Farebrother^^ Miss Winifred",,,Text,https://georgeeliotarchive.org/items/show/22275,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29853,https://georgeeliotarchive.org/items/show/29853,"Featherstone^^ Jonah","Character Name","Peter's poor brother^^ the wit of the family^^ who had come down in the world^^ and is one of those who are on the watch lest Peter's money be left out of the family.",,<em>Middlemarch</em>,,,,,"Featherstone^^ Jonah",,,Text,https://georgeeliotarchive.org/items/show/22290,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29852,https://georgeeliotarchive.org/items/show/29852,"Featherstone^^ Mr. Peter","Character Name","A rich and miserly old widower^^ owner of Stone Court. ""Old Featherstone had not been a Harpagon whose passions had all been devoured by the ever-lean and ever-hungry passion of saving^^ and who would drive a bargain with his undertaker beforehand. He loved money^^ but he also loved to spend it in gratifying his peculiar tastes^^ and perhaps he loved it best of all as a means of making others feel his power more or less uncomfort ably. If anyone will here contend that there must have been traits of goodness in old Featherstone^^ I will not presume to deny this; but I mart observe that goodness is of a modest nature^^ easily discouraged^^ and^^ when much elbowed in early life by unabashed vices^^ is apt to retire into extreme privacy^^ so that it is more easily believed in by those who con struct a selfish old gentleman theoretically^^ than by those who form the narrower judgments based on his personal acquaintance."" He is connected with the Garths through his first wife and with the Vincys through his second wife^^ and has a host of relatives of his own who are anxious that he shall not leave his money outside his family. He enjoys arousing speculation as to his intentions^^ and leads Fred Vincy to expect a bequest^^ but disappoints him^^ as well as all his own greedy and scheming relatives^^ by leaving his property to a hitherto unheard-of natural son^^ Joshua Rigg. He has made many wills and at the end^^ when dying and helpless^^ he wants this will destroyed so that an earlier one providing for Fred will be operative^^ but cannot carry out his wishes.",,<em>Middlemarch</em>,,,,,"Featherstone^^ Mr. Peter",,,Text,https://georgeeliotarchive.org/items/show/22291,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29851,https://georgeeliotarchive.org/items/show/29851,"Featherstone^^ Rigg^^ otherwise known as Mr. Joshua Rigg","Character Name","Peter Featherstone's frog-faced natural son. ""Socially speaking^^ Joshua Rigg would have been generally pronounced a superfluity… Mr. Rigg Featherstone's low characteristics were all of the sober^^ water-drinking kind. From the earliest to the latest hour of the day he was always as sleek^^ neat^^ and cool as the frog he resembled^^ and old Peter had secretly chuckled over this offshoot almost more calculating^^ and far more imperturbable^^ than himself."" His existence is unknown to the Featherstones until^^ at his father's death^^ he appears at Stone Court and inherits Peter's land^^ to the rage and disappointment of the Featherstone family. As his chief ambition is to be a money-changer^^ he sells his property to Mr. Bulstrode and departs from Middlemarch. His disreputable stepfather^^ Raffles^^ follows him to Stone Court^^ and this leads eventually to the discovery of Mr. Bulstrodes early life.",,<em>Middlemarch</em>,,,,,"Featherstone^^ Rigg^^ otherwise known as Mr. Joshua Rigg",,,Text,https://georgeeliotarchive.org/items/show/22292,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29850,https://georgeeliotarchive.org/items/show/29850,"Featherstone^^ Solomon","Character Name","Peter's rich and greedy brother^^ also on the watch for Peter's money. "" He was a large-cheeked man^^ nearly seventy^^ with small furtive eyes and was not only of much blander temper^^ but thought himself much deeper than his brother Peter; indeed^^ not likely to be deceived in any of his feJ1owmen inasmuch as they could not well be more greedy and deceitful than he suspected them of being. Even the invisible powers^^ he thought^^ were likely to be soothed by a bland parenthesis here and there-coming from a man of property^^ who might have been as impious as others.",,<em>Middlemarch</em>,,,,,"Featherstone^^ Solomon",,,Text,https://georgeeliotarchive.org/items/show/22293,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29849,https://georgeeliotarchive.org/items/show/29849,"Fitchett^^ Master","Character Name","The husband of the lodge-keeper at Tipton Grange.",,<em>Middlemarch</em>,,,,,"Fitchett^^ Master",,,Text,https://georgeeliotarchive.org/items/show/22323,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29848,https://georgeeliotarchive.org/items/show/29848,"Fitchett^^ Mrs.","Character Name","Lodge-keeper at Tipton Grange.",,<em>Middlemarch</em>,,,,,"Fitchett^^ Mrs.",,,Text,https://georgeeliotarchive.org/items/show/22325,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29847,https://georgeeliotarchive.org/items/show/29847,"Ford^^ Hiram","Character Name","A wagoner.",,<em>Middlemarch</em>,,,,,"Ford^^ Hiram",,,Text,https://georgeeliotarchive.org/items/show/22344,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29846,https://georgeeliotarchive.org/items/show/29846,"Gambit^^ Doctor","Character Name","Medical man of the Benefit club in Middlemarch.",,<em>Middlemarch</em>,,,,,"Gambit^^ Doctor",,,Text,https://georgeeliotarchive.org/items/show/22383,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29845,https://georgeeliotarchive.org/items/show/29845,"Garth^^ Alfred","Character Name","Mr. and Mrs. Garth's son who is destined to be an engineer.",,<em>Middlemarch</em>,,,,,"Garth^^ Alfred",,,Text,https://georgeeliotarchive.org/items/show/22390,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29844,https://georgeeliotarchive.org/items/show/29844,"Garth^^ Ben","Character Name","Mary's youngest brother; ""an energetic young male with a heavy brow^^"" who hates grammar.",,<em>Middlemarch</em>,,,,,"Garth^^ Ben",,,Text,https://georgeeliotarchive.org/items/show/22391,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29843,https://georgeeliotarchive.org/items/show/29843,"Garth^^ Caleb","Character Name","Land agest and builder; a man with a storng sense of honour and an enthusiastic interest in his work. ""A large amount of painful experience had not sufficed to make Cable Garth cautious about his own affairs^^ or distrustful of his fellow-men when they had not proved themselves un trustworthy. ... He was one of those rare men who are rigid to themselves and indulgent to others. He had a certain shame about his neighbour's errors^^ and never spoke of them willingly."" ""His virtual divinities were good^^ practical schemes^^ accurate work^^ and the faithful completion of undertakings: his prince of darkness was a slack workman. ... In fact^^ he had a reverential soul with a strong^^ practical intelligence. But he could not manage finance: he knew values well^^ but he had no keenness of imagination for monetary results in the shape of profit and loss: and having ascertained this to his cost^^ he determined to give up all forms of his beloved 'business' which required that talent. He . . . was one of those precious men within his own district whom everybody would choose to work for them^^ because he did his work well^^ charged very little^^ and often declined to charge at all. It is no wonder^^ then^^ that the Garths were poor^^ and 'lived in a small way However^^ they did not mind it."" ""With regard to a large number of matters about which other men are decided or obstinate^^ he was the most easily manageable man in the world. He never knew what meat he would choose; and if Susan had said that they ought to live in a fourroomed cottage^^ in order to save^^ he would have said^^ 'Let us go^^' without inquiring into details. But where Caleb's feeling and judgment strongly pronounced^^ he was a ruler; and in spite of his mildness and timidity in reproving^^ every one about him knew that on the exceptional occasion^^ when he chose^^ he was absolute.""  He had failed in the building business but had eventually paid his creditors in full. He has faith in Fred Vincy^^ and when Fred disappoints his own family by deciding not to enter the Church^^ he takes him into his office as his assistant^^ at the cost of additional work for himself^^ and gives him help that enables him to marry his daughter Mary. He accepts a good position from Mr. Bulstrode^^ but when he learns of Mr. Bulstrode's dishonest career^^ his uncompromising honesty forces him to give this up. It is generally agreed that many of Caleb Garth's marked characteristics —his occupation as builder and land agent^^ his uncompromising uprightness^^ delight in his work^^ love of the soil^^ perhaps even his domestic submissiveness — were drawn from Robert Evans^^ George Eliot's father^^ although the character is not an exact portrait of the original. (See Cooke^^ George Eliot^^ pp. 4-5; Cross^^ George Eliot's Life^^ vol. 1^^ p. 2; Dictionary of National Biography^^ article Cross^^ Mary Ann.)",,<em>Middlemarch</em>,,,,,"Garth^^ Caleb",,,Text,https://georgeeliotarchive.org/items/show/22392,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29842,https://georgeeliotarchive.org/items/show/29842,"Garth^^ Christy","Character Name","Eldest son of Mr. and Mrs. Garth^^ who has taken to books instead of business. ""Christy^^ who held it the most desirable thing in the world to be a tutor^^ to study all literatures and be a regenerate Porson… a square-browed^^ broad-shouldered masculine edition of his mother... was always as simple as possible.""",,<em>Middlemarch</em>,,,,,"Garth^^ Christy",,,Text,https://georgeeliotarchive.org/items/show/22393,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29841,https://georgeeliotarchive.org/items/show/29841,"Garth^^ Jim","Character Name","Young son of Mr. and Mrs. Garth.",,<em>Middlemarch</em>,,,,,"Garth^^ Jim",,,Text,https://georgeeliotarchive.org/items/show/22394,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29840,https://georgeeliotarchive.org/items/show/29840,"Garth^^ Letty","Character Name","Mary's little sister.",,<em>Middlemarch</em>,,,,,"Garth^^ Letty",,,Text,https://georgeeliotarchive.org/items/show/22395,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
29839,https://georgeeliotarchive.org/items/show/29839,"Garth^^ Mary","Character Name","Elder daughter of Mr. and Mrs. Garth; an attractive girl with plain features^^ a clever tongue^^ a sense of humour^^ and a warm heart. ""Mary Garth ... had the aspect of an ordinary sinner: she was brown; her curly dark hair was rough and stubborn; her stature was low: and it would not be true to declare in satisfactory antithesis^^ that she had all the virtues . . . Advancing womanhood had tempered her plainness^^ which was of a good human sort^^ such as the mothers of our race have very commonly worn in all latitudes under a more or less becoming headgear. Rembrandt would have painted her with pleasure^^ and would have made her broad features look out of the canvas with intelligent honesty. For honesty^^ truth-telling fairness^^ was Mary's reigning virtue: she neither tried to create illusions^^ nor indulged in them for her own behoof^^ and when she was in a good mood she had humour enough in her to laugh at herself."" ""She had a broad face and square brow^^ well-marked eyebrows and curly dark hair^^ a certain expression of amusement in her glance which her mouth keeps the secret of^^ and for the rest^^ features entirely insignificant.... If you made her smile^^ she would show you perfect little teeth; if you made her angry^^ she would not raise her voice^^ but would probably say one of the bitterest things you have ever tested the flavour of; if you did her a kindness^^ she would never forget it.""  As children^^ she and Fred Vincy had been sweethearts^^ and no one else ever replaces him in her affections^^ although she shows much scorn for his imperfections^^ and steadily opposes his plan of taking orders^^ for which she thinks he is not suited. While she has great admiration for Mr. Farebrother^^ who is in love with her^^ she remains faithful to Fred and marries him after saying^^ ""I should never like scolding any one else so well^^ and that is a point to be thought of in a husband.""",,<em>Middlemarch</em>,,,,,"Garth^^ Mary",,,Text,https://georgeeliotarchive.org/items/show/22396,,,,,,,,,,,,,,,,,,,,,,Text,"Dictionary of Places and Characters",1,0
